dataset,beta,mode,source_model,n_real,n_fake,n_total,auc,ap
genvideo,0.4,fused_alpha0p60,WildScrape,515.0,515.0,1030.0,0.7617909322273542,0.6861753663095402
genvideo,0.4,fused_alpha0p60,Average,704.875,704.875,1409.75,0.8395922217352608,0.8313708430051461
genvideo,0.45,patch_only,Crafter,188.0,188.0,376.0,0.8053983703033046,0.8154614155069906
genvideo,0.45,patch_only,Gen2,1380.0,1380.0,2760.0,0.8453371140516699,0.874566307288675
genvideo,0.45,patch_only,Lavie,1400.0,1400.0,2800.0,0.8106882653061225,0.8180882070038791
genvideo,0.45,patch_only,ModelScope,700.0,700.0,1400.0,0.8110122448979591,0.8213897185157827
genvideo,0.45,patch_only,MorphStudio,700.0,700.0,1400.0,0.7779816326530612,0.7894549905874393
genvideo,0.45,patch_only,Show_1,700.0,700.0,1400.0,0.7974489795918367,0.785893096472842
genvideo,0.45,patch_only,Sora,56.0,56.0,112.0,0.849170918367347,0.8827859257580506
genvideo,0.45,patch_only,WildScrape,515.0,515.0,1030.0,0.7428673767555849,0.7328877098251739
genvideo,0.45,patch_only,Average,704.875,704.875,1409.75,0.8049881127408607,0.8150659213698541
genvideo,0.45,fused_alpha0p60,Crafter,188.0,188.0,376.0,0.8370303304662744,0.8144309459629009
genvideo,0.45,fused_alpha0p60,Gen2,1380.0,1380.0,2760.0,0.8974501155219492,0.9159159088674942
genvideo,0.45,fused_alpha0p60,Lavie,1400.0,1400.0,2800.0,0.8632714285714286,0.8659959830301476
genvideo,0.45,fused_alpha0p60,ModelScope,700.0,700.0,1400.0,0.8351448979591838,0.8386308747468265
genvideo,0.45,fused_alpha0p60,MorphStudio,700.0,700.0,1400.0,0.8397918367346939,0.8512944804186584
genvideo,0.45,fused_alpha0p60,Show_1,700.0,700.0,1400.0,0.8421306122448979,0.8252062593979476
genvideo,0.45,fused_alpha0p60,Sora,56.0,56.0,112.0,0.8380102040816327,0.8520004643009746
genvideo,0.45,fused_alpha0p60,WildScrape,515.0,515.0,1030.0,0.7615797907437083,0.6867240518504274
genvideo,0.45,fused_alpha0p60,Average,704.875,704.875,1409.75,0.8393011520404712,0.8312748710719221
genvideo,0.5,patch_only,Crafter,188.0,188.0,376.0,0.8046910366681757,0.816534718122978
genvideo,0.5,patch_only,Gen2,1380.0,1380.0,2760.0,0.840060911573199,0.8694600165119272
genvideo,0.5,patch_only,Lavie,1400.0,1400.0,2800.0,0.8086788265306122,0.8165165652246732
genvideo,0.5,patch_only,ModelScope,700.0,700.0,1400.0,0.8085255102040816,0.8190895556822775
genvideo,0.5,patch_only,MorphStudio,700.0,700.0,1400.0,0.7768142857142857,0.7905061884852881
genvideo,0.5,patch_only,Show_1,700.0,700.0,1400.0,0.7946275510204082,0.7818322038310852
genvideo,0.5,patch_only,Sora,56.0,56.0,112.0,0.8488520408163266,0.8828093185074057
genvideo,0.5,patch_only,WildScrape,515.0,515.0,1030.0,0.7420774813837308,0.734129741498263
genvideo,0.5,patch_only,Average,704.875,704.875,1409.75,0.8030409554888525,0.8138597884829872
genvideo,0.5,fused_alpha0p60,Crafter,188.0,188.0,376.0,0.8366908103214123,0.8143843840285426
genvideo,0.5,fused_alpha0p60,Gen2,1380.0,1380.0,2760.0,0.8951323251417769,0.9139874848043529
genvideo,0.5,fused_alpha0p60,Lavie,1400.0,1400.0,2800.0,0.86292193877551,0.86583788441863
genvideo,0.5,fused_alpha0p60,ModelScope,700.0,700.0,1400.0,0.8345836734693877,0.8380599594515034
genvideo,0.5,fused_alpha0p60,MorphStudio,700.0,700.0,1400.0,0.8399142857142857,0.8519700025739079
genvideo,0.5,fused_alpha0p60,Show_1,700.0,700.0,1400.0,0.8412122448979592,0.8236900106240168
genvideo,0.5,fused_alpha0p60,Sora,56.0,56.0,112.0,0.8373724489795918,0.8503697751126108
genvideo,0.5,fused_alpha0p60,WildScrape,515.0,515.0,1030.0,0.7616288057309832,0.6877838522127788
genvideo,0.5,fused_alpha0p60,Average,704.875,704.875,1409.75,0.8386820666288635,0.8307604191532929
genvideo,0.55,patch_only,Crafter,188.0,188.0,376.0,0.8034178361249433,0.816369769166087
genvideo,0.55,patch_only,Gen2,1380.0,1380.0,2760.0,0.834127809283764,0.8635615831645375
genvideo,0.55,patch_only,Lavie,1400.0,1400.0,2800.0,0.8060938775510205,0.8140636520005335
genvideo,0.55,patch_only,ModelScope,700.0,700.0,1400.0,0.8055591836734695,0.8163673663128628
genvideo,0.55,patch_only,MorphStudio,700.0,700.0,1400.0,0.7747081632653061,0.7901628568344767
genvideo,0.55,patch_only,Show_1,700.0,700.0,1400.0,0.7916795918367345,0.778255811019372
genvideo,0.55,patch_only,Sora,56.0,56.0,112.0,0.8456632653061225,0.8800781186423847
genvideo,0.55,patch_only,WildScrape,515.0,515.0,1030.0,0.7412574229427844,0.7350833631539652
genvideo,0.55,patch_only,Average,704.875,704.875,1409.75,0.800313393748018,0.8117428150367775
genvideo,0.55,fused_alpha0p60,Crafter,188.0,188.0,376.0,0.8364078768673607,0.815649805249146
genvideo,0.55,fused_alpha0p60,Gen2,1380.0,1380.0,2760.0,0.8926354757403907,0.9118866351246148
genvideo,0.55,fused_alpha0p60,Lavie,1400.0,1400.0,2800.0,0.8621964285714286,0.8652836020429646
genvideo,0.55,fused_alpha0p60,ModelScope,700.0,700.0,1400.0,0.8336428571428571,0.8371152772704147
genvideo,0.55,fused_alpha0p60,MorphStudio,700.0,700.0,1400.0,0.8396040816326529,0.8528199292156171
genvideo,0.55,fused_alpha0p60,Show_1,700.0,700.0,1400.0,0.8400632653061223,0.8226158651092816
genvideo,0.55,fused_alpha0p60,Sora,56.0,56.0,112.0,0.8367346938775511,0.8495091782335016
genvideo,0.55,fused_alpha0p60,WildScrape,515.0,515.0,1030.0,0.7611989819964182,0.6892804100383856
genvideo,0.55,fused_alpha0p60,Average,704.875,704.875,1409.75,0.8378104576418477,0.8305200877854908
genvideo,0.6,patch_only,Crafter,188.0,188.0,376.0,0.8010411951109099,0.8158434646107624
genvideo,0.6,patch_only,Gen2,1380.0,1380.0,2760.0,0.8277507351396765,0.8569904036566132
genvideo,0.6,patch_only,Lavie,1400.0,1400.0,2800.0,0.802877806122449,0.8106003260390944
genvideo,0.6,patch_only,ModelScope,700.0,700.0,1400.0,0.8021622448979592,0.8135155361264604
genvideo,0.6,patch_only,MorphStudio,700.0,700.0,1400.0,0.7719316326530613,0.7893188362220371
genvideo,0.6,patch_only,Show_1,700.0,700.0,1400.0,0.7880653061224491,0.7736722523664373
genvideo,0.6,patch_only,Sora,56.0,56.0,112.0,0.8456632653061225,0.878928717634964
genvideo,0.6,patch_only,WildScrape,515.0,515.0,1030.0,0.7399773776981808,0.7359577649513279
genvideo,0.6,patch_only,Average,704.875,704.875,1409.75,0.797433695381351,0.8093534127009621
genvideo,0.6,fused_alpha0p60,Crafter,188.0,188.0,376.0,0.8360117700316887,0.8171053611959538
genvideo,0.6,fused_alpha0p60,Gen2,1380.0,1380.0,2760.0,0.8898419449695443,0.9094959321201928
genvideo,0.6,fused_alpha0p60,Lavie,1400.0,1400.0,2800.0,0.8612872448979592,0.8645209661405058
genvideo,0.6,fused_alpha0p60,ModelScope,700.0,700.0,1400.0,0.8324755102040817,0.8358381981022258
genvideo,0.6,fused_alpha0p60,MorphStudio,700.0,700.0,1400.0,0.839026530612245,0.8531335354600016
genvideo,0.6,fused_alpha0p60,Show_1,700.0,700.0,1400.0,0.838761224489796,0.8213537927963687
genvideo,0.6,fused_alpha0p60,Sora,56.0,56.0,112.0,0.836734693877551,0.8472645034067561
genvideo,0.6,fused_alpha0p60,WildScrape,515.0,515.0,1030.0,0.7606334244509378,0.6898931753589141
genvideo,0.6,fused_alpha0p60,Average,704.875,704.875,1409.75,0.8368465429417254,0.8298256830726148
genvideo,0.65,patch_only,Crafter,188.0,188.0,376.0,0.7991455409687641,0.8161467324813206
genvideo,0.65,patch_only,Gen2,1380.0,1380.0,2760.0,0.8208217811384162,0.8498210919136395
genvideo,0.65,patch_only,Lavie,1400.0,1400.0,2800.0,0.7993081632653061,0.8065278853521852
genvideo,0.65,patch_only,ModelScope,700.0,700.0,1400.0,0.7983979591836734,0.8098462866909774
genvideo,0.65,patch_only,MorphStudio,700.0,700.0,1400.0,0.768873469387755,0.7873550224517085
genvideo,0.65,patch_only,Show_1,700.0,700.0,1400.0,0.7842,0.7693212492391724
genvideo,0.65,patch_only,Sora,56.0,56.0,112.0,0.8431122448979592,0.8752761585373048
genvideo,0.65,patch_only,WildScrape,515.0,515.0,1030.0,0.7382411160335565,0.736591871712233
genvideo,0.65,patch_only,Average,704.875,704.875,1409.75,0.7940125343594289,0.8063607872973177
genvideo,0.65,fused_alpha0p60,Crafter,188.0,188.0,376.0,0.8359834766862836,0.817909237535343
genvideo,0.65,fused_alpha0p60,Gen2,1380.0,1380.0,2760.0,0.886794265910523,0.9068974882462901
genvideo,0.65,fused_alpha0p60,Lavie,1400.0,1400.0,2800.0,0.860098469387755,0.8634999511479048
genvideo,0.65,fused_alpha0p60,ModelScope,700.0,700.0,1400.0,0.8310244897959184,0.8343933758829445
genvideo,0.65,fused_alpha0p60,MorphStudio,700.0,700.0,1400.0,0.838234693877551,0.8533536760426456
genvideo,0.65,fused_alpha0p60,Show_1,700.0,700.0,1400.0,0.8370326530612245,0.8194290107119016
genvideo,0.65,fused_alpha0p60,Sora,56.0,56.0,112.0,0.8357780612244898,0.8453498126460326
genvideo,0.65,fused_alpha0p60,WildScrape,515.0,515.0,1030.0,0.7600075407672731,0.6906059073595829
genvideo,0.65,fused_alpha0p60,Average,704.875,704.875,1409.75,0.8356192063388773,0.8289298074465806
genvideo,0.7,patch_only,Crafter,188.0,188.0,376.0,0.7964010864644635,0.8143258843669566
genvideo,0.7,patch_only,Gen2,1380.0,1380.0,2760.0,0.8134367779878177,0.8419832226642393
genvideo,0.7,patch_only,Lavie,1400.0,1400.0,2800.0,0.7953709183673469,0.8021271789566387
genvideo,0.7,patch_only,ModelScope,700.0,700.0,1400.0,0.7942071428571429,0.8058614627436697
genvideo,0.7,patch_only,MorphStudio,700.0,700.0,1400.0,0.7652734693877552,0.7848632499545525
genvideo,0.7,patch_only,Show_1,700.0,700.0,1400.0,0.7802081632653061,0.7649556825940454
genvideo,0.7,patch_only,Sora,56.0,56.0,112.0,0.8399234693877552,0.8704571142111384
genvideo,0.7,patch_only,WildScrape,515.0,515.0,1030.0,0.7362955980771044,0.736647826034158
genvideo,0.7,patch_only,Average,704.875,704.875,1409.75,0.7901395782243364,0.8026527026906749
genvideo,0.7,fused_alpha0p60,Crafter,188.0,188.0,376.0,0.8353327297419648,0.8182489931219321
genvideo,0.7,fused_alpha0p60,Gen2,1380.0,1380.0,2760.0,0.883480361268641,0.9039694351360666
genvideo,0.7,fused_alpha0p60,Lavie,1400.0,1400.0,2800.0,0.8586647959183673,0.862226500425334
genvideo,0.7,fused_alpha0p60,ModelScope,700.0,700.0,1400.0,0.8296224489795918,0.8330621962790673
genvideo,0.7,fused_alpha0p60,MorphStudio,700.0,700.0,1400.0,0.8370326530612244,0.8529809123787242
genvideo,0.7,fused_alpha0p60,Show_1,700.0,700.0,1400.0,0.8351938775510205,0.8176629243019249
genvideo,0.7,fused_alpha0p60,Sora,56.0,56.0,112.0,0.8329081632653061,0.8425218457447249
genvideo,0.7,fused_alpha0p60,WildScrape,515.0,515.0,1030.0,0.7592270713545104,0.6908799586919794
genvideo,0.7,fused_alpha0p60,Average,704.875,704.875,1409.75,0.8339327626425783,0.8276940957599692
genvideo,0.75,patch_only,Crafter,188.0,188.0,376.0,0.7915629244001812,0.8113900584380985
genvideo,0.75,patch_only,Gen2,1380.0,1380.0,2760.0,0.80558102289435,0.8337769988343884
genvideo,0.75,patch_only,Lavie,1400.0,1400.0,2800.0,0.7909147959183673,0.7968167552480717
genvideo,0.75,patch_only,ModelScope,700.0,700.0,1400.0,0.7895724489795919,0.8015598358499907
genvideo,0.75,patch_only,MorphStudio,700.0,700.0,1400.0,0.7607775510204082,0.7814156746301112
genvideo,0.75,patch_only,Show_1,700.0,700.0,1400.0,0.7754795918367345,0.76009527964281
genvideo,0.75,patch_only,Sora,56.0,56.0,112.0,0.8325892857142857,0.8605756767056123
genvideo,0.75,patch_only,WildScrape,515.0,515.0,1030.0,0.734214346309737,0.7372442515891219
genvideo,0.75,patch_only,Average,704.875,704.875,1409.75,0.785086495884207,0.7978593163672756
genvideo,0.75,fused_alpha0p60,Crafter,188.0,188.0,376.0,0.8339746491625171,0.817976127547397
genvideo,0.75,fused_alpha0p60,Gen2,1380.0,1380.0,2760.0,0.8798645242596093,0.9007982399878216
genvideo,0.75,fused_alpha0p60,Lavie,1400.0,1400.0,2800.0,0.8568959183673468,0.8605223794396446
genvideo,0.75,fused_alpha0p60,ModelScope,700.0,700.0,1400.0,0.8277775510204082,0.8311063631112854
genvideo,0.75,fused_alpha0p60,MorphStudio,700.0,700.0,1400.0,0.8354979591836734,0.8522986273305987
genvideo,0.75,fused_alpha0p60,Show_1,700.0,700.0,1400.0,0.8332510204081633,0.8160751041004239
genvideo,0.75,fused_alpha0p60,Sora,56.0,56.0,112.0,0.8294005102040817,0.8368762574600357
genvideo,0.75,fused_alpha0p60,WildScrape,515.0,515.0,1030.0,0.7581713639362805,0.691145303322787
genvideo,0.75,fused_alpha0p60,Average,704.875,704.875,1409.75,0.83185418706776,0.8258498002874992
genvideo,0.8,patch_only,Crafter,188.0,188.0,376.0,0.7872481892258941,0.8082252551989211
genvideo,0.8,patch_only,Gen2,1380.0,1380.0,2760.0,0.7970526149968494,0.8249496498343236
genvideo,0.8,patch_only,Lavie,1400.0,1400.0,2800.0,0.7861727040816326,0.7909200663097522
genvideo,0.8,patch_only,ModelScope,700.0,700.0,1400.0,0.7844663265306123,0.7966172850467623
genvideo,0.8,patch_only,MorphStudio,700.0,700.0,1400.0,0.756119387755102,0.7774408709356468
genvideo,0.8,patch_only,Show_1,700.0,700.0,1400.0,0.7701316326530612,0.7549315113892147
genvideo,0.8,patch_only,Sora,56.0,56.0,112.0,0.8271683673469388,0.8529015617039404
genvideo,0.8,patch_only,WildScrape,515.0,515.0,1030.0,0.7317334338768968,0.737065134484806
genvideo,0.8,patch_only,Average,704.875,704.875,1409.75,0.7800115820583734,0.7928814168629209
genvideo,0.8,fused_alpha0p60,Crafter,188.0,188.0,376.0,0.832758035310095,0.8182806258243002
genvideo,0.8,fused_alpha0p60,Gen2,1380.0,1380.0,2760.0,0.8760265700483092,0.8974489682619893
genvideo,0.8,fused_alpha0p60,Lavie,1400.0,1400.0,2800.0,0.854959693877551,0.8586328774099501
genvideo,0.8,fused_alpha0p60,ModelScope,700.0,700.0,1400.0,0.825504081632653,0.8288422160288219
genvideo,0.8,fused_alpha0p60,MorphStudio,700.0,700.0,1400.0,0.833761224489796,0.8514448345059565
genvideo,0.8,fused_alpha0p60,Show_1,700.0,700.0,1400.0,0.831122448979592,0.8142312097833757
genvideo,0.8,fused_alpha0p60,Sora,56.0,56.0,112.0,0.8265306122448979,0.8335734623094737
genvideo,0.8,fused_alpha0p60,WildScrape,515.0,515.0,1030.0,0.7573871241398813,0.6919616091860861
genvideo,0.8,fused_alpha0p60,Average,704.875,704.875,1409.75,0.8297562238403469,0.8243019754137442
genvideo,0.85,patch_only,Crafter,188.0,188.0,376.0,0.781349026708918,0.8041278301591999
genvideo,0.85,patch_only,Gen2,1380.0,1380.0,2760.0,0.7880419029615626,0.8157480293320357
genvideo,0.85,patch_only,Lavie,1400.0,1400.0,2800.0,0.7811117346938775,0.7847067487328956
genvideo,0.85,patch_only,ModelScope,700.0,700.0,1400.0,0.7788387755102041,0.7914466674118934
genvideo,0.85,patch_only,MorphStudio,700.0,700.0,1400.0,0.7508816326530612,0.7725244597283425
genvideo,0.85,patch_only,Show_1,700.0,700.0,1400.0,0.7648591836734694,0.7500790020682311
genvideo,0.85,patch_only,Sora,56.0,56.0,112.0,0.8204719387755102,0.8447733386473957
genvideo,0.85,patch_only,WildScrape,515.0,515.0,1030.0,0.7286530304458478,0.735937205332549
genvideo,0.85,patch_only,Average,704.875,704.875,1409.75,0.7742759031778064,0.7874179101765678
genvideo,0.85,fused_alpha0p60,Crafter,188.0,188.0,376.0,0.8313999547306472,0.8194769791621129
genvideo,0.85,fused_alpha0p60,Gen2,1380.0,1380.0,2760.0,0.8719423440453686,0.893853667106614
genvideo,0.85,fused_alpha0p60,Lavie,1400.0,1400.0,2800.0,0.8527168367346938,0.8564559494411808
genvideo,0.85,fused_alpha0p60,ModelScope,700.0,700.0,1400.0,0.823108163265306,0.8265185656488958
genvideo,0.85,fused_alpha0p60,MorphStudio,700.0,700.0,1400.0,0.831865306122449,0.850476855470319
genvideo,0.85,fused_alpha0p60,Show_1,700.0,700.0,1400.0,0.8287653061224489,0.8121749642724538
genvideo,0.85,fused_alpha0p60,Sora,56.0,56.0,112.0,0.8252551020408163,0.8322822761596476
genvideo,0.85,fused_alpha0p60,WildScrape,515.0,515.0,1030.0,0.7561089640870958,0.6927502448173215
genvideo,0.85,fused_alpha0p60,Average,704.875,704.875,1409.75,0.8276452471436032,0.8229986877598182
genvideo,0.9,patch_only,Crafter,188.0,188.0,376.0,0.7748698506111363,0.798796034597984
genvideo,0.9,patch_only,Gen2,1380.0,1380.0,2760.0,0.7787156059651335,0.8062541231077327
genvideo,0.9,patch_only,Lavie,1400.0,1400.0,2800.0,0.7758867346938775,0.7784069537350988
genvideo,0.9,patch_only,ModelScope,700.0,700.0,1400.0,0.7728204081632652,0.7858376259327977
genvideo,0.9,patch_only,MorphStudio,700.0,700.0,1400.0,0.7454102040816326,0.7672357564597767
genvideo,0.9,patch_only,Show_1,700.0,700.0,1400.0,0.7592142857142857,0.745046369896605
genvideo,0.9,patch_only,Sora,56.0,56.0,112.0,0.8137755102040817,0.8376043846872319
genvideo,0.9,patch_only,WildScrape,515.0,515.0,1030.0,0.7254444339711565,0.7346308157916577
genvideo,0.9,patch_only,Average,704.875,704.875,1409.75,0.7682671291755712,0.7817265080261107
genvideo,0.9,fused_alpha0p60,Crafter,188.0,188.0,376.0,0.8301267541874152,0.8205387042200102
genvideo,0.9,fused_alpha0p60,Gen2,1380.0,1380.0,2760.0,0.8676060701533291,0.8900355737925647
genvideo,0.9,fused_alpha0p60,Lavie,1400.0,1400.0,2800.0,0.8503102040816327,0.8541404778249262
genvideo,0.9,fused_alpha0p60,ModelScope,700.0,700.0,1400.0,0.8206979591836734,0.824267313269253
genvideo,0.9,fused_alpha0p60,MorphStudio,700.0,700.0,1400.0,0.8296816326530612,0.8491824336926341
genvideo,0.9,fused_alpha0p60,Show_1,700.0,700.0,1400.0,0.8262530612244897,0.8098202993224531
genvideo,0.9,fused_alpha0p60,Sora,56.0,56.0,112.0,0.8214285714285714,0.8289293021539581
genvideo,0.9,fused_alpha0p60,WildScrape,515.0,515.0,1030.0,0.754608351399755,0.6931897865082625
genvideo,0.9,fused_alpha0p60,Average,704.875,704.875,1409.75,0.825089075538991,0.8212629863480078
genvideo,0.95,patch_only,Crafter,188.0,188.0,376.0,0.7676833408782254,0.792797133446109
genvideo,0.95,patch_only,Gen2,1380.0,1380.0,2760.0,0.7690080865364419,0.7964471028742699
genvideo,0.95,patch_only,Lavie,1400.0,1400.0,2800.0,0.7702382653061224,0.7715304929756429
genvideo,0.95,patch_only,ModelScope,700.0,700.0,1400.0,0.7664714285714285,0.7802094720817799
genvideo,0.95,patch_only,MorphStudio,700.0,700.0,1400.0,0.7395306122448979,0.7613318927276276
genvideo,0.95,patch_only,Show_1,700.0,700.0,1400.0,0.7529530612244899,0.7395243560398037
genvideo,0.95,patch_only,Sora,56.0,56.0,112.0,0.8061224489795918,0.8288216251492859
genvideo,0.95,patch_only,WildScrape,515.0,515.0,1030.0,0.7214214346309736,0.7323743992585106
genvideo,0.95,patch_only,Average,704.875,704.875,1409.75,0.7616785847965215,0.7753795593191287
genvideo,0.95,fused_alpha0p60,Crafter,188.0,188.0,376.0,0.8272691263014939,0.819986409449879
genvideo,0.95,fused_alpha0p60,Gen2,1380.0,1380.0,2760.0,0.862989918084436,0.8859496483931786
genvideo,0.95,fused_alpha0p60,Lavie,1400.0,1400.0,2800.0,0.8474897959183674,0.8513970939327189
genvideo,0.95,fused_alpha0p60,ModelScope,700.0,700.0,1400.0,0.8178530612244898,0.8215726119668968
genvideo,0.95,fused_alpha0p60,MorphStudio,700.0,700.0,1400.0,0.8272102040816326,0.8477355890498225
genvideo,0.95,fused_alpha0p60,Show_1,700.0,700.0,1400.0,0.8234673469387755,0.8078576140301759
genvideo,0.95,fused_alpha0p60,Sora,56.0,56.0,112.0,0.8188775510204083,0.8241323242954972
genvideo,0.95,fused_alpha0p60,WildScrape,515.0,515.0,1030.0,0.7529493825996796,0.6934547216586843
genvideo,0.95,fused_alpha0p60,Average,704.875,704.875,1409.75,0.8222632982711604,0.8190107515971066
genvideo,1.0,patch_only,Crafter,188.0,188.0,376.0,0.7604826844726121,0.7843207912869011
genvideo,1.0,patch_only,Gen2,1380.0,1380.0,2760.0,0.7589792060491494,0.7863724533024814
genvideo,1.0,patch_only,Lavie,1400.0,1400.0,2800.0,0.7641551020408164,0.7640498633641857
genvideo,1.0,patch_only,ModelScope,700.0,700.0,1400.0,0.7595673469387756,0.7737033922151265
genvideo,1.0,patch_only,MorphStudio,700.0,700.0,1400.0,0.7331040816326531,0.7548778859450964
genvideo,1.0,patch_only,Show_1,700.0,700.0,1400.0,0.7460704081632654,0.7348616260304707
genvideo,1.0,patch_only,Sora,56.0,56.0,112.0,0.7987882653061225,0.8220277328686203
genvideo,1.0,patch_only,WildScrape,515.0,515.0,1030.0,0.7168837779244037,0.7290864481286987
genvideo,1.0,patch_only,Average,704.875,704.875,1409.75,0.7547538590659748,0.7686625241426976
genvideo,1.0,fused_alpha0p60,Crafter,188.0,188.0,376.0,0.8250339520144861,0.819581810410303
genvideo,1.0,fused_alpha0p60,Gen2,1380.0,1380.0,2760.0,0.8582125603864734,0.8818052596027218
genvideo,1.0,fused_alpha0p60,Lavie,1400.0,1400.0,2800.0,0.8446137755102041,0.8487026222728988
genvideo,1.0,fused_alpha0p60,ModelScope,700.0,700.0,1400.0,0.8149816326530612,0.8188911675215287
genvideo,1.0,fused_alpha0p60,MorphStudio,700.0,700.0,1400.0,0.8243448979591836,0.8457028759202171
genvideo,1.0,fused_alpha0p60,Show_1,700.0,700.0,1400.0,0.8205040816326531,0.8057120710704604
genvideo,1.0,fused_alpha0p60,Sora,56.0,56.0,112.0,0.8153698979591837,0.8210620701472466
genvideo,1.0,fused_alpha0p60,WildScrape,515.0,515.0,1030.0,0.751113205768687,0.693470686643533
genvideo,1.0,fused_alpha0p60,Average,704.875,704.875,1409.75,0.8192717504854915,0.8168660704486137
