dataset,generator,n_real,n_fake,auc,real_positive_ap,fake_positive_ap,fake_tpr_at_0_1pct_real_fpr,fake_tpr_at_1pct_real_fpr,real_fpr_at_95pct_fake_tpr,variant,method,observation
comgenvid,VEO3,898,898,0.929136016190396,0.9347852608171924,0.9247890561894734,0.07906458797327394,0.32405345211581293,0.3151447661469933,local_d2_source_mean_target_whitening,源均值／目标白化,fc3
genvideo,Crafter,188,188,0.890504753282028,0.8729375600183726,0.9020697285302698,0.19680851063829788,0.3776595744680851,0.4787234042553192,local_d2_source_mean_target_whitening,源均值／目标白化,fc3
genvideo,Gen2,1380,1380,0.9512765175383323,0.958397537416033,0.9405698318144672,0.02681159420289855,0.32681159420289857,0.18768115942028984,local_d2_source_mean_target_whitening,源均值／目标白化,fc3
genvideo,Lavie,1400,1400,0.8849903061224491,0.8787153947064872,0.8818956613255255,0.02214285714285714,0.2592857142857143,0.4614285714285714,local_d2_source_mean_target_whitening,源均值／目标白化,fc3
genvideo,ModelScope,700,700,0.8829744897959184,0.8798928758288619,0.8832277568511862,0.09714285714285714,0.22857142857142856,0.5028571428571429,local_d2_source_mean_target_whitening,源均值／目标白化,fc3
genvideo,MorphStudio,700,700,0.8812979591836735,0.8768671744900032,0.8820162358549518,0.08142857142857143,0.23285714285714285,0.49714285714285716,local_d2_source_mean_target_whitening,源均值／目标白化,fc3
genvideo,Show_1,700,700,0.8747061224489796,0.8511439808974415,0.8823567119392501,0.09428571428571429,0.25142857142857145,0.6014285714285714,local_d2_source_mean_target_whitening,源均值／目标白化,fc3
genvideo,Sora,56,56,0.9502551020408163,0.9542229983347037,0.9537374073915109,0.625,0.625,0.23214285714285715,local_d2_source_mean_target_whitening,源均值／目标白化,fc3
genvideo,WildScrape,515,515,0.7986162692053915,0.716195690001752,0.8321017598764285,0.06990291262135923,0.20970873786407768,0.883495145631068,local_d2_source_mean_target_whitening,源均值／目标白化,fc3
videofeedback,AnimateDiff,300,300,0.8436666666666667,0.8665852080234768,0.7956406984477404,0.016666666666666666,0.05,0.56,local_d2_source_mean_target_whitening,源均值／目标白化,fc3
videofeedback,Fast-SVD,300,300,0.9129666666666668,0.9290943568952829,0.8876161386849623,0.03666666666666667,0.16,0.2866666666666667,local_d2_source_mean_target_whitening,源均值／目标白化,fc3
videofeedback,LVDM,300,300,0.8939722222222222,0.9064193125706123,0.8630803363543382,0.013333333333333334,0.11,0.33666666666666667,local_d2_source_mean_target_whitening,源均值／目标白化,fc3
videofeedback,LaVie-base,300,300,0.8247722222222221,0.8392446253803443,0.7984424731846339,0.013333333333333334,0.09333333333333334,0.56,local_d2_source_mean_target_whitening,源均值／目标白化,fc3
