dataset,variant,nominal_real_fpr,threshold,role,group,n,count,rate,ci95_low,ci95_high,threshold_n,reference_real_fpr
genvideo,local_d2_source,0.01,0.05864627127127127,fake,Lavie,1400,604,0.43142857142857144,0.40570740263133115,0.4575250166752685,2000,0.01
genvideo,local_d2_source,0.01,0.05864627127127127,fake,ModelScope,700,209,0.2985714285714286,0.26584437741355205,0.33349721227839546,2000,0.01
genvideo,local_d2_source,0.01,0.05864627127127127,fake,MorphStudio,700,250,0.35714285714285715,0.3225151353283916,0.3933299637439116,2000,0.01
genvideo,local_d2_source,0.01,0.05864627127127127,fake,Show_1,700,263,0.3757142857142857,0.3406069394184492,0.4121782967744546,2000,0.01
genvideo,local_d2_source,0.01,0.05864627127127127,fake,Sora,56,20,0.35714285714285715,0.24456571707649905,0.4880611219860049,2000,0.01
genvideo,local_d2_source,0.01,0.05864627127127127,fake,WildScrape,515,162,0.3145631067961165,0.27595773652233546,0.35591439560423854,2000,0.01
genvideo,local_d2_source_mean_target_whitening,0.001,0.018543418418418417,real,all_real,7984,42,0.005260521042084168,0.0038943421182198183,0.007102553510410102,2000,0.001
genvideo,local_d2_source_mean_target_whitening,0.001,0.018543418418418417,real,MSR-VTT,7984,42,0.005260521042084168,0.0038943421182198183,0.007102553510410102,2000,0.001
genvideo,local_d2_source_mean_target_whitening,0.001,0.018543418418418417,fake,Crafter,188,19,0.10106382978723404,0.06565857689789162,0.1524457842652578,2000,0.001
genvideo,local_d2_source_mean_target_whitening,0.001,0.018543418418418417,fake,Gen2,1380,240,0.17391304347826086,0.1548274687918067,0.1948090128561868,2000,0.001
genvideo,local_d2_source_mean_target_whitening,0.001,0.018543418418418417,fake,Lavie,1400,211,0.15071428571428572,0.1329305336956148,0.17040960214737771,2000,0.001
genvideo,local_d2_source_mean_target_whitening,0.001,0.018543418418418417,fake,ModelScope,700,91,0.13,0.10709230042939183,0.15694650616787326,2000,0.001
genvideo,local_d2_source_mean_target_whitening,0.001,0.018543418418418417,fake,MorphStudio,700,79,0.11285714285714285,0.09149871236173159,0.1384415061242098,2000,0.001
genvideo,local_d2_source_mean_target_whitening,0.001,0.018543418418418417,fake,Show_1,700,86,0.12285714285714286,0.10057641927825424,0.14925464227262597,2000,0.001
genvideo,local_d2_source_mean_target_whitening,0.001,0.018543418418418417,fake,Sora,56,6,0.10714285714285714,0.05003935571117074,0.21468445171071482,2000,0.001
genvideo,local_d2_source_mean_target_whitening,0.001,0.018543418418418417,fake,WildScrape,515,51,0.09902912621359224,0.07612495325259044,0.12787080888497565,2000,0.001
genvideo,local_d2_source_mean_target_whitening,0.01,0.04514927427427427,real,all_real,7984,109,0.013652304609218437,0.011330683183322907,0.01644170813970747,2000,0.01
genvideo,local_d2_source_mean_target_whitening,0.01,0.04514927427427427,real,MSR-VTT,7984,109,0.013652304609218437,0.011330683183322907,0.01644170813970747,2000,0.01
genvideo,local_d2_source_mean_target_whitening,0.01,0.04514927427427427,fake,Crafter,188,42,0.22340425531914893,0.16974184226501818,0.2881438481414321,2000,0.01
genvideo,local_d2_source_mean_target_whitening,0.01,0.04514927427427427,fake,Gen2,1380,524,0.37971014492753624,0.35447202127284216,0.40561610306841767,2000,0.01
genvideo,local_d2_source_mean_target_whitening,0.01,0.04514927427427427,fake,Lavie,1400,426,0.30428571428571427,0.2807470138024258,0.3288955163018276,2000,0.01
genvideo,local_d2_source_mean_target_whitening,0.01,0.04514927427427427,fake,ModelScope,700,167,0.23857142857142857,0.2084787229371126,0.2715178083652021,2000,0.01
genvideo,local_d2_source_mean_target_whitening,0.01,0.04514927427427427,fake,MorphStudio,700,171,0.24428571428571427,0.21390838709948912,0.2774543402399335,2000,0.01
genvideo,local_d2_source_mean_target_whitening,0.01,0.04514927427427427,fake,Show_1,700,181,0.25857142857142856,0.22751516341587086,0.29226305401632147,2000,0.01
genvideo,local_d2_source_mean_target_whitening,0.01,0.04514927427427427,fake,Sora,56,16,0.2857142857142857,0.18418775143858906,0.4147525071551667,2000,0.01
genvideo,local_d2_source_mean_target_whitening,0.01,0.04514927427427427,fake,WildScrape,515,115,0.22330097087378642,0.1894565243278017,0.26124273041603935,2000,0.01
genvideo,local_d2_source_mean_target_whitening_only,0.001,0.004004004004004004,real,all_real,7984,42,0.005260521042084168,0.0038943421182198183,0.007102553510410102,2000,0.001
genvideo,local_d2_source_mean_target_whitening_only,0.001,0.004004004004004004,real,MSR-VTT,7984,42,0.005260521042084168,0.0038943421182198183,0.007102553510410102,2000,0.001
genvideo,local_d2_source_mean_target_whitening_only,0.001,0.004004004004004004,fake,Crafter,188,19,0.10106382978723404,0.06565857689789162,0.1524457842652578,2000,0.001
genvideo,local_d2_source_mean_target_whitening_only,0.001,0.004004004004004004,fake,Gen2,1380,190,0.13768115942028986,0.12050493642258132,0.1568689320751892,2000,0.001
genvideo,local_d2_source_mean_target_whitening_only,0.001,0.004004004004004004,fake,Lavie,1400,116,0.08285714285714285,0.0695332602833673,0.09846395716511454,2000,0.001
genvideo,local_d2_source_mean_target_whitening_only,0.001,0.004004004004004004,fake,ModelScope,700,86,0.12285714285714286,0.10057641927825424,0.14925464227262597,2000,0.001
genvideo,local_d2_source_mean_target_whitening_only,0.001,0.004004004004004004,fake,MorphStudio,700,80,0.11428571428571428,0.09279216574373898,0.13998960175147937,2000,0.001
genvideo,local_d2_source_mean_target_whitening_only,0.001,0.004004004004004004,fake,Show_1,700,83,0.11857142857142858,0.09667935444254781,0.14462706008050147,2000,0.001
genvideo,local_d2_source_mean_target_whitening_only,0.001,0.004004004004004004,fake,Sora,56,9,0.16071428571428573,0.08692667607595139,0.2780620666974952,2000,0.001
genvideo,local_d2_source_mean_target_whitening_only,0.001,0.004004004004004004,fake,WildScrape,515,38,0.07378640776699029,0.05422738412664144,0.09965673107527506,2000,0.001
genvideo,local_d2_source_mean_target_whitening_only,0.01,0.018018018018018018,real,all_real,7984,189,0.023672344689378757,0.020559662300791863,0.027243171642418157,2000,0.009
genvideo,local_d2_source_mean_target_whitening_only,0.01,0.018018018018018018,real,MSR-VTT,7984,189,0.023672344689378757,0.020559662300791863,0.027243171642418157,2000,0.009
genvideo,local_d2_source_mean_target_whitening_only,0.01,0.018018018018018018,fake,Crafter,188,53,0.28191489361702127,0.22246388711083145,0.3500998303250237,2000,0.009
genvideo,local_d2_source_mean_target_whitening_only,0.01,0.018018018018018018,fake,Gen2,1380,616,0.4463768115942029,0.4203335925215712,0.4727177400160988,2000,0.009
genvideo,local_d2_source_mean_target_whitening_only,0.01,0.018018018018018018,fake,Lavie,1400,408,0.2914285714285714,0.2682214817721349,0.3157771269521059,2000,0.009
genvideo,local_d2_source_mean_target_whitening_only,0.01,0.018018018018018018,fake,ModelScope,700,262,0.3742857142857143,0.3392132613203361,0.4107304258632907,2000,0.009
genvideo,local_d2_source_mean_target_whitening_only,0.01,0.018018018018018018,fake,MorphStudio,700,213,0.30428571428571427,0.2713458807765844,0.33936190495247087,2000,0.009
genvideo,local_d2_source_mean_target_whitening_only,0.01,0.018018018018018018,fake,Show_1,700,220,0.3142857142857143,0.2809882512717599,0.3496103775222342,2000,0.009
genvideo,local_d2_source_mean_target_whitening_only,0.01,0.018018018018018018,fake,Sora,56,24,0.42857142857142855,0.3076896268393824,0.5586237926918696,2000,0.009
genvideo,local_d2_source_mean_target_whitening_only,0.01,0.018018018018018018,fake,WildScrape,515,131,0.2543689320388349,0.21866991422452534,0.29370521367088426,2000,0.009
genvideo,local_d2_source_mean_target_whitening_raw,0.001,-1516.8787064474225,real,all_real,7984,45,0.005636272545090181,0.004215162407165447,0.007532874819721211,2000,0.001
genvideo,local_d2_source_mean_target_whitening_raw,0.001,-1516.8787064474225,real,MSR-VTT,7984,45,0.005636272545090181,0.004215162407165447,0.007532874819721211,2000,0.001
