dataset,generator,n_real,n_fake,auc,real_positive_ap,fake_positive_ap,fake_tpr_at_0_1pct_real_fpr,fake_tpr_at_1pct_real_fpr,real_fpr_at_95pct_fake_tpr,variant,method,observation
genvideo,WildScrape,515,515,0.8026863983410313,0.7519976959975367,0.8241882887592136,0.02330097087378641,0.21941747572815534,0.7553398058252427,local_d2_target_only,Local D2（视频CDF后）,fc3
videofeedback,AnimateDiff,218,218,0.75037875599697,0.7626556345551694,0.7136658497039035,0.009174311926605505,0.04128440366972477,0.7522935779816514,local_d2_target_only,Local D2（视频CDF后）,fc3
videofeedback,Fast-SVD,290,290,0.8318668252080856,0.8729638907659505,0.7535614226439652,0.0034482758620689655,0.0034482758620689655,0.43103448275862066,local_d2_target_only,Local D2（视频CDF后）,fc3
videofeedback,Hotshot-XL,500,500,0.7116359999999999,0.74242230085009,0.6716623067634704,0.014,0.042,0.702,local_d2_target_only,Local D2（视频CDF后）,fc3
videofeedback,LVDM,276,276,0.8234811489182947,0.8419058881801624,0.786557078499994,0.014492753623188406,0.014492753623188406,0.5978260869565217,local_d2_target_only,Local D2（视频CDF后）,fc3
videofeedback,LaVie-base,258,258,0.7183913226368607,0.7325250286364344,0.6823621635818913,0.003875968992248062,0.003875968992248062,0.7248062015503876,local_d2_target_only,Local D2（视频CDF后）,fc3
videofeedback,ModelScope,246,246,0.7500826227774473,0.7462719597644383,0.7513224429426891,0.052845528455284556,0.052845528455284556,0.7032520325203252,local_d2_target_only,Local D2（视频CDF后）,fc3
videofeedback,Pika,132,132,0.8681416437098255,0.886177525871366,0.8282720799110201,0.0,0.0,0.4090909090909091,local_d2_target_only,Local D2（视频CDF后）,fc3
videofeedback,SoRA-Clip,290,290,0.7203923900118907,0.7240991953918435,0.6907120185173152,0.0,0.0,0.7931034482758621,local_d2_target_only,Local D2（视频CDF后）,fc3
videofeedback,Text2Video-Zero,296,296,0.5841570032870709,0.617024741642519,0.5806841960009304,0.016891891891891893,0.016891891891891893,0.8378378378378378,local_d2_target_only,Local D2（视频CDF后）,fc3
videofeedback,VideoCrafter2,232,232,0.7933728448275862,0.8133497159878285,0.7425336576663678,0.004310344827586207,0.004310344827586207,0.5172413793103449,local_d2_target_only,Local D2（视频CDF后）,fc3
videofeedback,ZeroScope-576w,276,276,0.8047810333963453,0.7740320493903885,0.8084108134251604,0.03985507246376811,0.03985507246376811,0.717391304347826,local_d2_target_only,Local D2（视频CDF后）,fc3
comgenvid,Sora,898,898,0.3373023943333614,0.39620834823942364,0.39396039646309583,0.0,0.0022271714922048997,0.9910913140311804,local_raw_d2_target_raw,未归一化D2（原始分数）,fc3
comgenvid,VEO3,898,898,0.1942438281556143,0.34255241169024225,0.340941896856612,0.0,0.0,0.9922048997772829,local_raw_d2_target_raw,未归一化D2（原始分数）,fc3
