dataset,generator,n_real,n_fake,auc,real_positive_ap,fake_positive_ap,fake_tpr_at_0_1pct_real_fpr,fake_tpr_at_1pct_real_fpr,real_fpr_at_95pct_fake_tpr,variant,method,observation
videofeedback,Hotshot-XL,500,500,0.779772,0.8020084960004762,0.7341337027107138,0.008,0.03,0.632,full,Local归一化D2,fc3
videofeedback,LVDM,276,276,0.8905495169082127,0.9025565907968083,0.8587995796852566,0.018115942028985508,0.028985507246376812,0.37681159420289856,full,Local归一化D2,fc3
videofeedback,LaVie-base,258,258,0.803610059491617,0.8189265842979092,0.7741003781472425,0.023255813953488372,0.03875968992248062,0.6007751937984496,full,Local归一化D2,fc3
videofeedback,ModelScope,246,246,0.7998297970784585,0.80169554834181,0.7754745278470686,0.024390243902439025,0.036585365853658534,0.6341463414634146,full,Local归一化D2,fc3
videofeedback,Pika,132,132,0.8765495867768595,0.8968261361604816,0.8573177680039775,0.07575757575757576,0.12878787878787878,0.4696969696969697,full,Local归一化D2,fc3
videofeedback,SoRA-Clip,290,290,0.7695719381688467,0.7675688427052826,0.7663372439157147,0.07241379310344828,0.09655172413793103,0.7275862068965517,full,Local归一化D2,fc3
videofeedback,Text2Video-Zero,296,296,0.7081355003652301,0.7249321492630831,0.674185399743687,0.02027027027027027,0.02702702702702703,0.7601351351351351,full,Local归一化D2,fc3
videofeedback,VideoCrafter2,232,232,0.9100029726516052,0.9194541377685765,0.8924540422856625,0.08620689655172414,0.16379310344827586,0.27155172413793105,full,Local归一化D2,fc3
videofeedback,ZeroScope-576w,276,276,0.7956968073934048,0.8183868370195568,0.7469554678215853,0.014492753623188406,0.018115942028985508,0.6304347826086957,full,Local归一化D2,fc3
comgenvid,Sora,898,898,0.681614922545027,0.7525297763565044,0.6141083114056898,0.0022271714922048997,0.0200445434298441,0.6280623608017817,local_raw_d2_target,Local未归一化D2,fc3
comgenvid,VEO3,898,898,0.594625026661574,0.6930807227883848,0.5120098489720144,0.0,0.0011135857461024498,0.7082405345211581,local_raw_d2_target,Local未归一化D2,fc3
genvideo,Crafter,188,188,0.5748641919420552,0.6679568655639715,0.5215384377220733,0.005319148936170213,0.010638297872340425,0.75,local_raw_d2_target,Local未归一化D2,fc3
genvideo,Gen2,1380,1380,0.4812951585801302,0.6187632773976979,0.44168913256486275,0.0,0.0,0.7724637681159421,local_raw_d2_target,Local未归一化D2,fc3
genvideo,HotShot,700,700,0.7913704081632653,0.8203434470502369,0.7267387396826556,0.002857142857142857,0.02857142857142857,0.5642857142857143,local_raw_d2_target,Local未归一化D2,fc3
genvideo,Lavie,1400,1400,0.6334377551020408,0.7049196042918966,0.5651477614250165,0.004285714285714286,0.015,0.7114285714285714,local_raw_d2_target,Local未归一化D2,fc3
genvideo,ModelScope,700,700,0.6315795918367346,0.6593876748132901,0.5864320361962112,0.004285714285714286,0.012857142857142857,0.8057142857142857,local_raw_d2_target,Local未归一化D2,fc3
genvideo,MoonValley,626,626,0.5328560565076708,0.633999509790058,0.47234671389205857,0.0,0.0,0.7891373801916933,local_raw_d2_target,Local未归一化D2,fc3
genvideo,MorphStudio,700,700,0.6556489795918367,0.7008113533776642,0.6231753486566396,0.011428571428571429,0.04,0.7357142857142858,local_raw_d2_target,Local未归一化D2,fc3
genvideo,Show_1,700,700,0.5564367346938776,0.6129524848607355,0.5063529906428839,0.002857142857142857,0.011428571428571429,0.8314285714285714,local_raw_d2_target,Local未归一化D2,fc3
genvideo,Sora,56,56,0.7005739795918368,0.7377618800942786,0.6820593814763394,0.03571428571428571,0.03571428571428571,0.7142857142857143,local_raw_d2_target,Local未归一化D2,fc3
