dataset,video_id,selector,repeat,duration_seconds,total_seconds,coarse_decode_prepare_seconds,selection_seconds,coarse_forward_seconds,dense_decode_prepare_seconds,dense_forward_seconds,score_seconds,cdf_seconds,coarse_frames,dense_unique_frames,effective_k,observed_unique_frames,coarse_computed_frames,dense_computed_frames,peak_gpu_allocated_mib,peak_gpu_reserved_mib,rss_mib,process_peak_rss_mib,final_score,window_frames,source_model,subset,score_error
videofeedback,videofeedback:datasets/videofeedback/fake/VideoCrafter2/2000573.mp4,fc3,1,2.0,0.1434741280972957,0.0128677021712064,0.0001518093049526,0.0299363210797309,0.0242585688829422,0.0615290477871894,0.0140397883951663,0.00068717636168,2,16.0,1.0,16,8.0,16.0,1270.24169921875,1384.0,2165.22265625,3117.203125,0.010625,16,,,
videofeedback,videofeedback:datasets/videofeedback/fake/ModelScope/3004577.mp4,fc3,1,2.0,0.1420085523277521,0.0100459735840559,0.0002018809318542,0.0299460180103778,0.0242098663002252,0.0620208401232957,0.014841504395008,0.000738063827157,2,16.0,1.0,16,8.0,16.0,1270.24169921875,1384.0,2165.22265625,3117.203125,0.080125,16,,,
videofeedback,videofeedback:datasets/videofeedback/fake/Pika/0005066.mp4,fc3,1,3.0,0.2476886454969644,0.0254390779882669,0.0002075657248497,0.0299315433949232,0.0634489022195339,0.0917412266135215,0.0362130887806415,0.0007032006978988,3,24.0,3.0,24,8.0,24.0,1270.24169921875,1384.0,2165.22265625,3117.203125,0.0018338338338338,16,,,
videofeedback,videofeedback:datasets/videofeedback/real/DiDeMo/p008975.mp4,fc3,1,3.0,0.2317658923566341,0.0156283807009458,0.0002017151564359,0.0299600064754486,0.0471440926194191,0.0913151241838932,0.0468153171241283,0.0006978418678045,3,24.0,3.0,24,8.0,24.0,1270.24169921875,1384.0,2165.22265625,3117.203125,0.3977333583583583,16,,,
videofeedback,videofeedback:datasets/videofeedback/fake/Pika/0002070.mp4,fc3,1,3.0,0.2724850550293922,0.0228488650172948,0.0002730526030063,0.0308158453553915,0.0719767361879348,0.0920563116669654,0.0537901725620031,0.0007197558879852,3,24.0,3.0,24,8.0,24.0,1270.24169921875,1384.0,2165.22265625,3117.203125,0.1687769019019019,16,,,
videofeedback,videofeedback:datasets/videofeedback/fake/Fast-SVD/9000331.mp4,fc3,1,3.0,0.2379458881914615,0.0196861810982227,0.0002336427569389,0.0307959374040365,0.0606387369334697,0.0916305612772703,0.0342492777854204,0.000707684084773,3,24.0,3.0,24,8.0,24.0,1270.24169921875,1384.0,2165.22265625,3117.203125,0.1003403403403403,16,,,
videofeedback,videofeedback:datasets/videofeedback/fake/AnimateDiff/5000369.mp4,fc3,1,2.0,0.1612771060317754,0.0147208049893379,0.0001694746315479,0.0299261473119258,0.0424013175070285,0.0610280260443687,0.0123424679040908,0.0006848108023405,2,16.0,1.0,16,8.0,16.0,1270.24169921875,1384.0,2165.22265625,3117.203125,0.329625,16,,,
videofeedback,videofeedback:datasets/videofeedback/fake/Text2Video-Zero/1005967.mp4,fc3,1,2.0,0.1331140659749508,0.0113852601498365,0.0001478139311075,0.0299758184701204,0.0181437004357576,0.0610596928745508,0.0117003843188285,0.0006981696933507,2,16.0,1.0,16,8.0,16.0,1270.24169921875,1384.0,2165.22265625,3117.203125,0.016375,16,,,
videofeedback,videofeedback:datasets/videofeedback/real/Panda70M/p103960.mp4,fc3,1,2.0,0.156783727928996,0.0138420388102531,0.0001542828977108,0.0299408286809921,0.0377780143171548,0.0609192997217178,0.0134183317422866,0.0007264744490385,2,16.0,1.0,16,8.0,16.0,1270.24169921875,1384.0,2165.22265625,3117.203125,0.4589999999999999,16,,,
videofeedback,videofeedback:datasets/videofeedback/fake/AnimateDiff/5000052.mp4,fc3,1,2.0,0.1715031005442142,0.0171170122921466,0.0001723803579807,0.0307325012981891,0.0447705071419477,0.0623781979084014,0.0155821926891803,0.0007462427020072,2,16.0,1.0,16,8.0,16.0,1270.24169921875,1384.0,2165.22265625,3117.203125,0.0418749999999999,16,,,
videofeedback,videofeedback:datasets/videofeedback/fake/VideoCrafter2/2001302.mp4,fc3,1,2.0,0.1579188201576471,0.0175983291119337,0.0001607332378625,0.030640373006463,0.0336792394518852,0.0618327781558036,0.0132976770401,0.0007060132920742,2,16.0,1.0,16,8.0,16.0,1270.24169921875,1384.0,2165.22265625,3117.203125,0.1345,16,,,
videofeedback,videofeedback:datasets/videofeedback/fake/LaVie-base/4000449.mp4,fc3,1,2.0,0.133884647861123,0.0110474396497011,0.0001799017190933,0.0297961700707674,0.018699025735259,0.0613679457455873,0.0120880808681249,0.0007025375962257,2,16.0,1.0,16,8.0,16.0,1270.24169921875,1384.0,2165.22265625,3117.203125,0.01125,16,,,
videofeedback,videofeedback:datasets/videofeedback/real/DiDeMo/p002652.mp4,fc3,1,3.0,0.2473563458770513,0.0209836568683385,0.0002272725105285,0.0307536628097295,0.0656417533755302,0.0918491296470165,0.0371395125985145,0.0007556974887847,3,24.0,3.0,24,8.0,24.0,1270.24169921875,1384.0,2165.22265625,3117.203125,0.2263966466466466,16,,,
videofeedback,videofeedback:datasets/videofeedback/fake/Text2Video-Zero/1004271.mp4,fc3,1,2.0,0.1464335490018129,0.0117703601717948,0.0001684240996837,0.030776135623455,0.0267978627234697,0.0616458561271429,0.0145601201802492,0.0007112324237823,2,16.0,1.0,16,8.0,16.0,1270.24169921875,1384.0,2165.22265625,3117.203125,0.352875,16,,,
videofeedback,videofeedback:datasets/videofeedback/fake/LaVie-base/4000765.mp4,fc3,1,2.0,0.1354121062904596,0.0118904095143079,0.0001339614391326,0.0298921968787908,0.0172058474272489,0.0616013277322053,0.0139833539724349,0.0007001962512731,2,16.0,1.0,16,8.0,16.0,1270.24169921875,1384.0,2165.22265625,3117.203125,0.143,16,,,
videofeedback,videofeedback:datasets/videofeedback/fake/SoRA-Clip/s000600.mp4,fc3,1,2.5,0.3071041330695152,0.0401693787425756,0.0002058092504739,0.0303037352859973,0.1174098197370767,0.092651929706335,0.025630535557866,0.0007289368659257,3,20.0,2.0,20,8.0,24.0,1270.24169921875,1384.0,2165.22265625,3117.203125,0.61475,16,,,
videofeedback,videofeedback:datasets/videofeedback/fake/SoRA-Clip/s000922.mp4,fc3,1,2.5,0.29078627564013,0.0334160551428794,0.0001991521567106,0.030060900375247,0.110327024012804,0.0924889147281646,0.0235520526766777,0.0007375814020633,3,20.0,2.0,20,8.0,24.0,1270.24169921875,1384.0,2165.22265625,3117.203125,0.2206875,16,,,
videofeedback,videofeedback:datasets/videofeedback/real/Panda70M/p110928.mp4,fc3,1,3.0,0.2377296835184097,0.0164324194192886,0.0002333894371986,0.0299855787307024,0.0535804964601993,0.0927751455456018,0.0439792424440383,0.0007387530058622,3,24.0,3.0,24,8.0,24.0,1270.24169921875,1384.0,2165.22265625,3117.203125,0.2761774274274274,16,,,
genvideo,genvideo:datasets/genvideo/fake/Gen2/gen2_183.mp4,uniform1,0,4.0,0.2069692220538854,1.4942139387130736e-05,5.124509334564209e-05,0.0,0.1270675975829363,0.0614271480590105,0.0176760964095592,0.0007288604974746,0,16.0,1.0,16,0.0,16.0,1270.24169921875,1384.0,2158.51171875,3117.203125,0.02425,16,,,
genvideo,genvideo:datasets/genvideo/fake/Lavie/lavie_903.mp4,uniform1,0,2.0,0.1089383792132139,1.3057142496109009e-05,4.311650991439819e-05,0.0,0.0345504619181156,0.0610776282846927,0.0125634260475635,0.0006871949881315,0,16.0,1.0,16,0.0,16.0,1270.24169921875,1384.0,2158.51171875,3117.203125,0.0895,16,,,
genvideo,genvideo:datasets/genvideo/real/MSR-VTT/video7435.mp4,uniform1,0,10.01,0.1031619515269994,2.3856759071350098e-05,5.021505057811737e-05,0.0,0.0284254271537065,0.0614570509642362,0.0124979373067617,0.0007041413336992,0,16.0,1.0,16,0.0,16.0,1270.24169921875,1384.0,2158.51171875,3117.203125,0.439625,16,,,
genvideo,genvideo:datasets/genvideo/real/MSR-VTT/video6351.mp4,uniform1,0,14.014,0.1046187449246645,2.804398536682129e-05,5.370005965232849e-05,0.0,0.0288242176175117,0.0630362089723348,0.0119606871157884,0.0007132235914468,0,16.0,1.0,16,0.0,16.0,1270.24169921875,1384.0,2158.51171875,3117.203125,0.467875,16,,,
genvideo,genvideo:datasets/genvideo/fake/Gen2/gen2_923.mp4,uniform1,0,4.0,0.1448462195694446,1.5715137124061584e-05,4.620850086212158e-05,0.0,0.0671496056020259,0.0616837050765752,0.0152040310204029,0.000743331387639,0,16.0,1.0,16,0.0,16.0,1270.24169921875,1384.0,2158.51171875,3117.203125,0.027875,16,,,
genvideo,genvideo:datasets/genvideo/fake/Lavie/lavie_603.mp4,uniform1,0,2.541667,0.111559459939599,1.3422220945358276e-05,4.48077917098999e-05,0.0,0.0340798236429691,0.0611245706677436,0.0155428312718868,0.0007509123533964,0,16.0,1.0,16,0.0,16.0,1270.24169921875,1384.0,2158.51171875,3117.203125,0.082375,16,,,
genvideo,genvideo:datasets/genvideo/fake/ModelScope/modelscope_176.mp4,uniform1,0,4.0,0.1726002842187881,1.5731900930404663e-05,4.446879029273987e-05,0.0,0.093023058027029,0.062387915328145,0.0164284445345401,0.0006977412849664,0,16.0,1.0,16,0.0,16.0,1270.24169921875,1384.0,2158.51171875,3117.203125,0.003,16,,,
genvideo,genvideo:datasets/genvideo/fake/ModelScope/modelscope_119.mp4,uniform1,0,4.0,0.157154006883502,1.4981254935264587e-05,4.287436604499817e-05,0.0,0.0795697718858718,0.0610744450241327,0.0157448463141918,0.0007041320204734,0,16.0,1.0,16,0.0,16.0,1270.24169921875,1384.0,2158.51171875,3117.203125,0.44475,16,,,
genvideo,genvideo:datasets/genvideo/fake/Show_1/show1_75.mp4,uniform1,0,3.625,0.1016110870987176,1.44224613904953e-05,4.32133674621582e-05,0.0,0.0272478107362985,0.0617292411625385,0.011878402903676,0.0006950479000806,0,16.0,1.0,16,0.0,16.0,1270.24169921875,1384.0,2158.51171875,3117.203125,0.388625,16,,,
genvideo,genvideo:datasets/genvideo/fake/MorphStudio/MorphStudio_439.mp4,uniform1,0,2.0,0.1405439395457506,1.2367963790893556e-05,4.0279701352119446e-05,0.0,0.0606603119522333,0.0622244775295257,0.0169249046593904,0.0006789043545722,0,16.0,1.0,16,0.0,16.0,1270.24169921875,1384.0,2158.51171875,3117.203125,0.07725,16,,,
genvideo,genvideo:datasets/genvideo/fake/MorphStudio/MorphStudio_231.mp4,uniform1,0,2.0,0.1267454549670219,1.276843249797821e-05,4.1404739022254944e-05,0.0,0.0512266997247934,0.060972249135375,0.0137876998633146,0.0007009841501712,0,16.0,1.0,16,0.0,16.0,1270.24169921875,1384.0,2158.51171875,3117.203125,0.203625,16,,,
genvideo,genvideo:datasets/genvideo/fake/Show_1/show1_300.mp4,uniform1,0,3.625,0.1108936760574579,1.3772398233413696e-05,4.324503242969513e-05,0.0,0.0355367884039878,0.0621304959058761,0.0124545488506555,0.0007114112377166,0,16.0,1.0,16,0.0,16.0,1270.24169921875,1384.0,2158.51171875,3117.203125,0.174,16,,,
genvideo,genvideo:datasets/genvideo/fake/Crafter/Crafter_676.mp4,uniform1,0,2.0,0.1461249366402626,1.2777745723724364e-05,4.343688488006592e-05,0.0,0.0708642322570085,0.0609928537160158,0.0134882256388664,0.0007209293544292,0,16.0,1.0,16,0.0,16.0,1270.24169921875,1384.0,2158.51171875,3117.203125,0.1585,16,,,
genvideo,genvideo:datasets/genvideo/fake/WildScrape/T50.mp4,uniform1,0,2.125,0.1315181050449609,1.2841075658798218e-05,4.168227314949036e-05,0.0,0.0551946703344583,0.062174143269658,0.0133687034249305,0.0007226690649986,0,16.0,1.0,16,0.0,16.0,1270.24169921875,1384.0,2158.51171875,3117.203125,0.051625,16,,,
genvideo,genvideo:datasets/genvideo/fake/WildScrape/D175.mp4,uniform1,0,3.133333,0.1961248386651277,1.4800578355789185e-05,4.8123300075531006e-05,0.0,0.1192370951175689,0.0610476862639188,0.0150778926908969,0.0006961002945899,0,16.0,1.0,16,0.0,16.0,1270.24169921875,1384.0,2158.51171875,3117.203125,0.1007499999999999,16,,,
genvideo,genvideo:datasets/genvideo/fake/Crafter/Crafter_615.mp4,uniform1,0,2.0,0.1529028937220573,1.2507662177085876e-05,4.067830741405487e-05,0.0,0.0743724592030048,0.0618231538683176,0.0159488227218389,0.0007021185010671,0,16.0,1.0,16,0.0,16.0,1270.24169921875,1384.0,2158.51171875,3117.203125,0.087,16,,,
genvideo,genvideo:datasets/genvideo/fake/Sora/sora_47.mp4,uniform1,0,10.0,0.3308435771614313,4.752352833747864e-05,0.000106481835246,0.0,0.2573257256299257,0.0609438773244619,0.0116941053420305,0.0007215160876512,0,16.0,1.0,16,0.0,16.0,1270.24169921875,1384.0,2158.51171875,3117.203125,0.136375,16,,,
genvideo,genvideo:datasets/genvideo/fake/Sora/sora_17.mp4,uniform1,0,15.0,0.3208354488015175,2.6710331439971924e-05,5.476176738739014e-05,0.0,0.2472924944013357,0.060873432084918,0.0118950176984071,0.0006897207349538,0,16.0,1.0,16,0.0,16.0,1270.24169921875,1384.0,2158.51171875,3117.203125,0.033,16,,,
genvideo,genvideo:datasets/genvideo/fake/Gen2/gen2_183.mp4,uniform1,1,4.0,0.1990278512239456,1.440197229385376e-05,4.5107677578926086e-05,0.0,0.1187487915158271,0.0613987427204847,0.0181149486452341,0.0007020290940999,0,16.0,1.0,16,0.0,16.0,1270.24169921875,1384.0,2158.51171875,3117.203125,0.02425,16,,,
genvideo,genvideo:datasets/genvideo/fake/Lavie/lavie_903.mp4,uniform1,1,2.0,0.1128647569566965,1.2509524822235107e-05,4.101358354091644e-05,0.0,0.0376728158444166,0.0615221187472343,0.0129007659852504,0.0007117204368114,0,16.0,1.0,16,0.0,16.0,1270.24169921875,1384.0,2158.51171875,3117.203125,0.0895,16,,,
genvideo,genvideo:datasets/genvideo/real/MSR-VTT/video7435.mp4,uniform1,1,10.01,0.1057199332863092,2.347305417060852e-05,5.11854887008667e-05,0.0,0.029506092891097,0.0609627179801464,0.0144795887172222,0.0006932634860277,0,16.0,1.0,16,0.0,16.0,1270.24169921875,1384.0,2158.51171875,3117.203125,0.439625,16,,,
genvideo,genvideo:datasets/genvideo/real/MSR-VTT/video6351.mp4,uniform1,1,14.014,0.1064640469849109,2.773292362689972e-05,5.681626498699188e-05,0.0,0.0300990380346775,0.0612403154373168,0.0143274404108524,0.0007092487066984,0,16.0,1.0,16,0.0,16.0,1270.24169921875,1384.0,2158.51171875,3117.203125,0.467875,16,,,
genvideo,genvideo:datasets/genvideo/fake/Gen2/gen2_923.mp4,uniform1,1,4.0,0.145572654902935,1.5193596482276917e-05,4.602968692779541e-05,0.0,0.0679985359311103,0.0616170540452003,0.01518658362329,0.0007048603147268,0,16.0,1.0,16,0.0,16.0,1270.24169921875,1384.0,2158.51171875,3117.203125,0.027875,16,,,
genvideo,genvideo:datasets/genvideo/fake/Lavie/lavie_603.mp4,uniform1,1,2.541667,0.1133260615170002,1.3159587979316711e-05,4.3837353587150574e-05,0.0,0.0383712071925401,0.0621210318058729,0.0120787639170885,0.0006943363696336,0,16.0,1.0,16,0.0,16.0,1270.24169921875,1384.0,2158.51171875,3117.203125,0.082375,16,,,
genvideo,genvideo:datasets/genvideo/fake/ModelScope/modelscope_176.mp4,uniform1,1,4.0,0.1729764435440302,1.582503318786621e-05,4.561804234981537e-05,0.0,0.0968548003584146,0.0611128043383359,0.0142527781426906,0.0006904602050781,0,16.0,1.0,16,0.0,16.0,1270.24169921875,1384.0,2158.51171875,3117.203125,0.003,16,,,
genvideo,genvideo:datasets/genvideo/fake/ModelScope/modelscope_119.mp4,uniform1,1,4.0,0.1805167533457279,1.444295048713684e-05,4.408694803714752e-05,0.0,0.1018963139504194,0.0624212957918643,0.0154393445700407,0.0006968919187784,0,16.0,1.0,16,0.0,16.0,1270.24169921875,1384.0,2158.51171875,3117.203125,0.44475,16,,,
genvideo,genvideo:datasets/genvideo/fake/Show_1/show1_75.mp4,uniform1,1,3.625,0.108895817771554,1.4131888747215273e-05,4.345551133155823e-05,0.0,0.0342800356447696,0.0622064005583524,0.0116582307964563,0.0006894599646329,0,16.0,1.0,16,0.0,16.0,1270.24169921875,1384.0,2158.51171875,3117.203125,0.388625,16,,,
genvideo,genvideo:datasets/genvideo/fake/MorphStudio/MorphStudio_439.mp4,uniform1,1,2.0,0.1554519683122635,1.333095133304596e-05,4.281476140022278e-05,0.0,0.0755705274641513,0.0629870779812336,0.0160991474986076,0.0007348842918872,0,16.0,1.0,16,0.0,16.0,1270.24169921875,1384.0,2158.51171875,3117.203125,0.07725,16,,,
genvideo,genvideo:datasets/genvideo/fake/MorphStudio/MorphStudio_231.mp4,uniform1,1,2.0,0.1332787983119487,1.309998333454132e-05,4.4036656618118286e-05,0.0,0.0548362471163272,0.0610449910163879,0.0166304912418127,0.0007067527621984,0,16.0,1.0,16,0.0,16.0,1270.24169921875,1384.0,2158.51171875,3117.203125,0.203625,16,,,
genvideo,genvideo:datasets/genvideo/fake/Show_1/show1_300.mp4,uniform1,1,3.625,0.1089193504303693,1.4979392290115356e-05,4.337728023529053e-05,0.0,0.0329482890665531,0.0626417268067598,0.0125965848565101,0.0006708279252052,0,16.0,1.0,16,0.0,16.0,1270.24169921875,1384.0,2158.51171875,3117.203125,0.174,16,,,
genvideo,genvideo:datasets/genvideo/fake/Crafter/Crafter_676.mp4,uniform1,1,2.0,0.1461196187883615,1.245737075805664e-05,4.2263418436050415e-05,0.0,0.0700459796935319,0.0614313352853059,0.0138552971184253,0.0007285587489604,0,16.0,1.0,16,0.0,16.0,1270.24169921875,1384.0,2158.51171875,3117.203125,0.1585,16,,,
genvideo,genvideo:datasets/genvideo/fake/WildScrape/T50.mp4,uniform1,1,2.125,0.1337898354977369,1.4200806617736816e-05,5.110912024974823e-05,0.0,0.056781318038702,0.0639692656695842,0.0122904144227504,0.0006792712956666,0,16.0,1.0,16,0.0,16.0,1270.24169921875,1384.0,2158.51171875,3117.203125,0.051625,16,,,
genvideo,genvideo:datasets/genvideo/fake/WildScrape/D175.mp4,uniform1,1,3.133333,0.2058844715356826,2.8662383556365967e-05,7.95610249042511e-05,0.0,0.1314883511513471,0.0606477428227663,0.0129619855433702,0.0006740055978298,0,16.0,1.0,16,0.0,16.0,1270.24169921875,1384.0,2158.51171875,3117.203125,0.1007499999999999,16,,,
genvideo,genvideo:datasets/genvideo/fake/Crafter/Crafter_615.mp4,uniform1,1,2.0,0.1551731564104557,1.2489035725593569e-05,4.143081605434418e-05,0.0,0.074260639026761,0.0628998149186372,0.0172512084245681,0.0007035788148641,0,16.0,1.0,16,0.0,16.0,1270.24169921875,1384.0,2158.51171875,3117.203125,0.087,16,,,
genvideo,genvideo:datasets/genvideo/fake/Sora/sora_47.mp4,uniform1,1,10.0,0.3357800040394068,2.172403037548065e-05,5.1466748118400574e-05,0.0,0.2609164081513881,0.0611787438392639,0.0129092447459697,0.0006986912339925,0,16.0,1.0,16,0.0,16.0,1270.24169921875,1384.0,2158.51171875,3117.203125,0.136375,16,,,
genvideo,genvideo:datasets/genvideo/fake/Sora/sora_17.mp4,uniform1,1,15.0,0.3285115268081426,2.6632100343704224e-05,5.6434422731399536e-05,0.0,0.2536188457161188,0.0607422962784767,0.0133632011711597,0.0007000863552093,0,16.0,1.0,16,0.0,16.0,1270.24169921875,1384.0,2158.51171875,3117.203125,0.033,16,,,
genvideo,genvideo:datasets/genvideo/fake/Gen2/gen2_183.mp4,fc1,0,4.0,0.2898732367902994,0.0719505101442337,0.0002289842814207,0.0299932304769754,0.111254071816802,0.0604482237249612,0.0152548961341381,0.0007390156388282,4,16.0,1.0,18,8.0,16.0,1270.24169921875,1384.0,2154.26953125,3117.203125,0.01925,16,,,
genvideo,genvideo:datasets/genvideo/fake/Lavie/lavie_903.mp4,fc1,0,2.0,0.1576296258717775,0.0171110946685075,0.0001424234360456,0.0298323668539524,0.0336072519421577,0.0610496811568737,0.0151572581380605,0.000726144760847,2,16.0,1.0,16,8.0,16.0,1270.24169921875,1384.0,2154.26953125,3117.203125,0.0715,16,,,
genvideo,genvideo:datasets/genvideo/real/MSR-VTT/video7435.mp4,fc1,0,10.01,0.1973980702459812,0.0355732329189777,0.000370018184185,0.060970488935709,0.0242033675312995,0.0619400925934314,0.0135765895247459,0.0007603634148836,10,16.0,1.0,24,16.0,16.0,1270.24169921875,1384.0,2154.26953125,3117.203125,0.387125,16,,,
genvideo,genvideo:datasets/genvideo/real/MSR-VTT/video6351.mp4,fc1,0,14.014,0.2209056317806244,0.0543316602706909,0.000404879450798,0.060595816001296,0.029236489906907,0.0613690800964832,0.0142569355666637,0.0007071457803249,14,16.0,1.0,28,16.0,16.0,1270.24169921875,1384.0,2154.26953125,3117.203125,0.415625,16,,,
genvideo,genvideo:datasets/genvideo/fake/Gen2/gen2_923.mp4,fc1,0,4.0,0.2132283449172973,0.0377230215817689,0.0002281423658132,0.030075155198574,0.0695596877485513,0.060954725369811,0.0139910075813531,0.000692693516612,4,16.0,1.0,18,8.0,16.0,1270.24169921875,1384.0,2154.26953125,3117.203125,0.027375,16,,,
genvideo,genvideo:datasets/genvideo/fake/Lavie/lavie_603.mp4,fc1,0,2.541667,0.1676418203860521,0.0215754006057977,0.0001917406916618,0.029918435961008,0.0400991607457399,0.0609719231724739,0.0141979567706584,0.0006837006658315,3,16.0,1.0,17,8.0,16.0,1270.24169921875,1384.0,2154.26953125,3117.203125,0.0755,16,,,
genvideo,genvideo:datasets/genvideo/fake/ModelScope/modelscope_176.mp4,fc1,0,4.0,0.2627769112586975,0.0555550921708345,0.0002359841018915,0.0305134113878011,0.1008562799543142,0.0611133575439453,0.0137799549847841,0.0007194448262453,4,16.0,1.0,18,8.0,16.0,1270.24169921875,1384.0,2154.26953125,3117.203125,0.00275,16,,,
genvideo,genvideo:datasets/genvideo/fake/ModelScope/modelscope_119.mp4,fc1,0,4.0,0.2550903838127851,0.0386850424110889,0.0002554859966039,0.030170863494277,0.1086075957864523,0.062518211081624,0.0141524169594049,0.0006963778287172,4,16.0,1.0,18,8.0,16.0,1270.24169921875,1384.0,2154.26953125,3117.203125,0.5225,16,,,
genvideo,genvideo:datasets/genvideo/fake/Show_1/show1_75.mp4,fc1,0,3.625,0.1606574971228838,0.0160862896591424,0.0002107955515384,0.0299269203096628,0.0395422726869583,0.0611523743718862,0.0130388494580984,0.0006959196180105,4,16.0,1.0,18,8.0,16.0,1270.24169921875,1384.0,2154.26953125,3117.203125,0.330625,16,,,
genvideo,genvideo:datasets/genvideo/fake/MorphStudio/MorphStudio_439.mp4,fc1,0,2.0,0.1863232515752315,0.0250881500542163,0.0001852586865425,0.0300537496805191,0.0533504523336887,0.0613328348845243,0.015593210235238,0.0007161907851696,2,16.0,1.0,16,8.0,16.0,1270.24169921875,1384.0,2154.26953125,3117.203125,0.0745,16,,,
genvideo,genvideo:datasets/genvideo/fake/MorphStudio/MorphStudio_231.mp4,fc1,0,2.0,0.1770535465329885,0.0214362889528274,0.0001823250204324,0.0300532989203929,0.0493745449930429,0.0608584508299827,0.0144570972770452,0.0006877649575471,2,16.0,1.0,16,8.0,16.0,1270.24169921875,1384.0,2154.26953125,3117.203125,0.149875,16,,,
genvideo,genvideo:datasets/genvideo/fake/Show_1/show1_300.mp4,fc1,0,3.625,0.1543164476752281,0.0157386865466833,0.0002098679542541,0.0299379453063011,0.0323856640607118,0.0609212983399629,0.0144391078501939,0.0006810128688812,4,16.0,1.0,18,8.0,16.0,1270.24169921875,1384.0,2154.26953125,3117.203125,0.122625,16,,,
genvideo,genvideo:datasets/genvideo/fake/Crafter/Crafter_676.mp4,fc1,0,2.0,0.2236580289900303,0.0352113507688045,0.0001794807612895,0.0299998987466096,0.0821115151047706,0.0625984519720077,0.0128532703965902,0.0007010456174612,2,16.0,1.0,16,8.0,16.0,1270.24169921875,1384.0,2154.26953125,3117.203125,0.12825,16,,,
genvideo,genvideo:datasets/genvideo/fake/WildScrape/T50.mp4,fc1,0,2.125,0.1767274960875511,0.0222181770950555,0.0001930594444274,0.0298799593001604,0.0505097825080156,0.061189679428935,0.0120353288948535,0.0006982535123825,3,16.0,1.0,17,8.0,16.0,1270.24169921875,1384.0,2154.26953125,3117.203125,0.043375,16,,,
genvideo,genvideo:datasets/genvideo/fake/WildScrape/D175.mp4,fc1,0,3.133333,0.3162451516836881,0.0757307205349206,0.0002294760197401,0.030678080394864,0.1323875952512025,0.0616998486220836,0.0148403923958539,0.0006754174828529,4,16.0,1.0,18,8.0,16.0,1270.24169921875,1384.0,2154.26953125,3117.203125,0.073125,16,,,
genvideo,genvideo:datasets/genvideo/fake/Crafter/Crafter_615.mp4,fc1,0,2.0,0.2157874312251806,0.0302366726100444,0.0002065915614366,0.0300236660987138,0.0781330317258834,0.0615704357624053,0.0149030070751905,0.0007094778120517,2,16.0,1.0,16,8.0,16.0,1270.24169921875,1384.0,2154.26953125,3117.203125,0.0685,16,,,
genvideo,genvideo:datasets/genvideo/fake/Sora/sora_47.mp4,fc1,0,10.0,0.910737093538046,0.4530249666422605,0.0003466568887233,0.0587597284466028,0.325675368309021,0.060077603906393,0.0121423210948705,0.0007064025849103,10,16.0,1.0,24,16.0,16.0,1270.24169921875,1384.0,2154.26953125,3117.203125,0.196625,16,,,
genvideo,genvideo:datasets/genvideo/fake/Sora/sora_17.mp4,fc1,0,15.0,0.9474722910672426,0.5415568351745605,0.0004386622458696,0.0589969977736473,0.2725448571145534,0.0604245979338884,0.0128019526600837,0.0007048398256301,15,16.0,1.0,29,16.0,16.0,1270.24169921875,1384.0,2225.4609375,3117.203125,0.039125,16,,,
genvideo,genvideo:datasets/genvideo/fake/Gen2/gen2_183.mp4,fc1,1,4.0,0.29473827034235,0.0845323633402586,0.0002279058098793,0.0300554111599922,0.1037197541445493,0.0610610377043485,0.0144697446376085,0.0006679091602563,4,16.0,1.0,18,8.0,16.0,1270.24169921875,1384.0,2130.6640625,3117.203125,0.01925,16,,,
genvideo,genvideo:datasets/genvideo/fake/Lavie/lavie_903.mp4,fc1,1,2.0,0.1605060417205095,0.0175698362290859,0.0001715570688247,0.030034601688385,0.0373304523527622,0.0620849784463644,0.0126046892255544,0.0007046125829219,2,16.0,1.0,16,8.0,16.0,1270.24169921875,1384.0,2130.6640625,3117.203125,0.0715,16,,,
genvideo,genvideo:datasets/genvideo/real/MSR-VTT/video7435.mp4,fc1,1,10.01,0.1879981122910976,0.0301359239965677,0.0003360863775014,0.0596944484859705,0.022378908470273,0.0611148700118064,0.0135996341705322,0.0007341764867305,10,16.0,1.0,24,16.0,16.0,1270.24169921875,1384.0,2130.6640625,3117.203125,0.387125,16,,,
genvideo,genvideo:datasets/genvideo/real/MSR-VTT/video6351.mp4,fc1,1,14.014,0.2171510979533195,0.0523991007357835,0.0004341043531894,0.0609168093651533,0.0289270840585231,0.0620172675698995,0.0117581523954868,0.0006945841014385,14,16.0,1.0,28,16.0,16.0,1270.24169921875,1384.0,2130.6640625,3117.203125,0.415625,16,,,
genvideo,genvideo:datasets/genvideo/fake/Gen2/gen2_923.mp4,fc1,1,4.0,0.2203436885029077,0.0418571736663579,0.0002297852188348,0.0305027179419994,0.0707627907395362,0.0613620914518833,0.0149207152426242,0.0007041096687316,4,16.0,1.0,18,8.0,16.0,1270.24169921875,1384.0,2130.6640625,3117.203125,0.027375,16,,,
genvideo,genvideo:datasets/genvideo/fake/Lavie/lavie_603.mp4,fc1,1,2.541667,0.160751873627305,0.0190219543874263,0.0001953803002834,0.0299173891544342,0.0378047060221433,0.0610362812876701,0.012075638398528,0.000696450471878,3,16.0,1.0,17,8.0,16.0,1270.24169921875,1384.0,2130.6640625,3117.203125,0.0755,16,,,
